station,date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
Cork,21-Mar-81,0,10.2,0,2.9,0,6.8,0,13,963.7,11.9,0,30,0,200,0,44,0,0,8.85,0.6,1,0,-10,-10
Cork,22-Mar-81,0,6.7,0,0.9,1,-1,0,4.6,972.1,14.4,0,26,0,120,0,40,4.1,0,6.6,1.3,2.2,0,-3.3,-10
Cork,23-Mar-81,0,12,0,4.2,0,1.2,0,10.7,969.1,18.4,0,31,0,210,0,47,3.6,0,7.625,0.8,1.7,0,-9.9,-10
Cork,24-Mar-81,0,11.6,0,8.5,0,4.9,0,11.6,974.8,14.8,0,27,0,210,0,40,0,0,8.675,0.6,1,0,-10,-10
Cork,25-Mar-81,0,11.1,0,6.6,0,8.1,0,4.3,976.5,19.8,0,28,0,180,0,40,0.6,0,9.45,0.8,1.5,0,-3.5,-10
Cork,26-Mar-81,0,11.3,0,2.5,1,-0.6,0,0.1,984.8,14.9,0,27,0,190,0,38,6,0,8.15,1.5,2.7,1.4,1.4,-8.1
Cork,27-Mar-81,0,10,0,7.6,0,7,0,29,972,26.2,0,35,0,150,0,52,0,0,8.575,0.3,0.8,0,-10,-10
Cork,28-Mar-81,0,12,0,6.1,0,8,0,6.3,971.7,13.5,0,31,0,190,0,45,1.5,0,9.15,1.4,2.2,0,-4.9,-10
Cork,29-Mar-81,0,13.3,0,4.6,0,2.9,2,0,989.5,11.2,0,18,0,350,0,27,5.5,0,8.425,2.1,3.1,2.1,2.1,-7.4
Cork,30-Mar-81,0,14.3,0,3.7,0,1.4,3,0,998.5,7.1,0,15,0,320,0,19,11.5,0,8.675,2.4,3.8,4.5,4.5,-4.6
Cork,31-Mar-81,0,12,0,3.7,1,-0.5,2,0,997.1,6.4,0,13,0,200,0,17,5.1,0,9.05,1.7,2.6,6,6,-2.7
Cork,01-Apr-81,0,10.7,0,8.5,0,5.8,0,4.1,993.8,8.8,0,13,0,140,0,19,0.2,0,9.5,1,1.5,2.9,2.9,-5.7
Cork,02-Apr-81,0,13.6,0,7.2,0,8.5,0,0.2,1000.6,4.2,0,9,0,160,0,13,7,0,10.25,1.9,2.6,4.5,4.5,-3.8
Cork,03-Apr-81,0,13.9,0,6.2,0,2,2,0,1006.2,5.1,0,9,0,110,0,15,6.7,0,10.175,1.7,2.5,6.1,6.1,-1.9
Cork,04-Apr-81,0,11.7,0,6.4,0,6.8,2,0,1009.2,4.3,0,8,0,100,0,12,3.1,0,9.875,1.4,2,7.4,7.4,-0.4
Cork,05-Apr-81,0,9,0,3.4,0,2.6,2,0,1007.2,3.1,0,9,0,70,0,13,1,0,8.9,0.9,1.2,8.3,8.3,0.5
Cork,06-Apr-81,0,9.3,0,5.2,0,5.7,0,0,1002.7,7.8,0,17,0,90,0,25,1.6,0,8.675,1.2,1.8,9.4,9.4,1.8
Cork,07-Apr-81,0,10.7,0,5.4,0,4.7,0,0.6,998.5,4.5,0,10,0,160,0,16,0.7,0,8.6,1.6,2.2,10.3,10.3,2.7
Cork,08-Apr-81,0,12.9,0,4.1,0,1,3,0,1001.2,2.2,0,6,0,190,0,8,4,0,9.225,1.7,2.3,11.8,11.8,4.4
Cork,09-Apr-81,0,9.3,0,4,1,-0.5,2,0,1003.2,4.1,0,9,0,110,0,13,0,0,9,0.9,1.3,12.6,12.6,5.4
Cork,10-Apr-81,0,13.4,0,7.1,0,7.3,0,17,991.9,13.8,0,24,0,100,0,40,1.2,0,9.825,1.1,1.8,0,-3.4,-10
Cork,11-Apr-81,0,10.6,0,9.3,0,9.4,0,4.4,983.8,12.2,0,22,0,170,0,33,0,0,9.975,0.5,0.8,0,-3.9,-10
Cork,12-Apr-81,0,11.2,0,7.7,0,7.4,2,0,994.8,14.3,0,23,0,360,0,32,0.9,0,9.8,1.1,1.9,1.1,1.1,-8.4
Cork,13-Apr-81,0,12.1,0,7.2,0,7.3,0,3.2,1003.9,13.9,0,20,0,80,0,31,0.2,0,9.625,1.1,1.8,0,-0.9,-10
Cork,14-Apr-81,0,10,0,6.1,0,5.9,0,0.5,1004.8,12.5,0,19,0,80,0,28,0,0,9.125,1.3,1.9,0.8,0.8,-8.7
Cork,15-Apr-81,0,12,0,6.5,0,4.3,0,0,1006,11.4,0,17,0,100,0,24,4.6,0,9,2.1,3.2,2.9,2.9,-6.2
Cork,16-Apr-81,0,14.8,0,5.6,0,2.2,3,0,1006.7,4.6,0,9,0,100,0,12,12,0,10.25,3.1,4.4,5.9,5.9,-2.7
Cork,17-Apr-81,0,12.7,0,5.6,0,1.5,3,0,1004.7,7.8,0,14,0,110,0,19,7,0,10.525,1.7,2.5,7.5,7.5,-0.9
Cork,18-Apr-81,0,10.6,0,3.1,0,1,3,0,1008.2,7.2,0,15,0,100,0,22,12.8,0,9.5,2.2,3.4,9.6,9.6,1.4
Cork,19-Apr-81,0,15,0,1.1,1,-2.8,3,0,1009.8,5.2,0,12,0,120,0,15,12.5,0,9.825,2.6,3.7,12,12,4
Cork,20-Apr-81,0,11.8,0,1.6,1,-2,3,0,1013.3,5.4,0,10,0,70,0,17,12.5,0,9.925,2.4,3.6,14.2,14.2,6.4
Cork,21-Apr-81,0,12.6,0,4.3,1,-0.4,3,0,1012.8,9.2,0,13,0,360,0,20,8.7,0,9.9,2.3,3.5,16.2,16.2,8.7
Cork,22-Apr-81,0,9.9,0,4.6,0,5.5,2,0,1006.1,8.2,0,13,0,340,0,19,0,0,9.675,1.4,2,17.4,17.4,10.1
Cork,23-Apr-81,0,9.1,0,3.1,0,0.4,2,0,994.9,7.5,0,14,0,180,0,19,2.2,0,9.4,1.3,2.1,18.5,18.5,11.5
Cork,24-Apr-81,0,8.3,0,2.4,0,4,0,0.3,987.2,20.9,0,29,0,330,0,46,9.3,0,9.225,1.9,3.8,19.8,19.8,13
Cork,25-Apr-81,0,9.5,0,1.3,0,0.6,0,0,994.8,19.2,0,31,0,340,0,49,11.5,0,7.95,3.4,5.8,22.5,22.5,16.3
Cork,26-Apr-81,0,9.7,1,-0.9,1,-2.5,2,0,999.9,15.4,0,24,0,10,0,37,8.7,0,7.525,2.4,4.1,24.5,24.5,18.6
Cork,27-Apr-81,0,12.8,0,1.8,1,-0.5,0,0,1004.2,13.8,0,26,0,10,0,38,13,0,7.825,3.1,5.1,26.9,26.9,21.4
Cork,28-Apr-81,0,12.2,0,3.4,0,1.5,3,0,1005.8,11.2,0,17,0,320,0,28,0.1,0,8.825,1.2,1.8,27.8,27.8,22.5
Cork,29-Apr-81,0,15.9,0,8.3,0,7.5,0,0,1004.7,14.3,0,25,0,330,0,34,6.9,0,10.375,2.8,4.7,29.9,29.9,24.9
Cork,30-Apr-81,0,14.5,0,8.1,0,6.8,2,0,1000,12.5,0,19,0,310,0,29,3,0,10.675,2.2,3.5,31.5,31.5,26.8
Cork,01-May-81,0,10.5,0,3.6,0,7,0,11.4,994.2,8.4,0,16,0,60,0,23,0.1,0,10.25,0.9,1.4,20.7,20.7,16.2
Cork,02-May-81,0,11.8,0,1.9,0,0,2,0,997.6,10.5,0,20,0,360,0,31,12.7,0,9.25,3,4.7,23.2,23.2,19
Cork,03-May-81,0,11.9,0,5.7,0,4.2,0,6.6,990.1,19,0,33,0,290,0,50,4.6,0,9.375,2.1,3.7,18.2,18.2,14.3
Cork,04-May-81,0,12,0,5.5,0,4,0,1.7,984.1,14.7,0,25,0,330,0,40,5.8,0,9.375,2.2,3.7,18.3,18.3,14.7
Cork,05-May-81,0,14.7,0,5.7,0,2.9,0,4.6,982.5,10.8,0,23,0,250,0,33,1.6,0,9.8,1.5,2.2,15,15,11.5
Cork,06-May-81,0,12.4,0,7.2,0,5.6,0,4.4,985.2,13,0,23,0,180,0,34,0.1,0,10.125,1,1.6,11.4,11.4,8
Cork,07-May-81,0,10.1,0,8.4,0,8.3,0,7.6,979.4,13.1,0,17,0,90,0,26,0,0,10.15,0.6,1.1,4.3,4.3,1
Cork,08-May-81,0,12.5,0,7.6,0,7.9,0,1.3,981.7,14,0,21,0,160,0,32,9.8,0,10.675,2.3,4.2,5.3,5.3,2
Cork,09-May-81,0,15.7,0,8.1,0,5.5,2,0,987.2,13,0,20,0,80,0,28,8.3,0,10.925,2.9,4.6,8.1,8.1,5
Cork,10-May-81,0,11,0,8.3,0,7.5,0,19.9,981.6,15.4,0,27,0,170,0,36,0,0,10.65,0.7,1.1,0,-10,-10
Cork,11-May-81,0,16.1,0,8.6,0,6.9,3,0,987.8,6.8,0,13,0,120,0,21,7.7,0,11.65,2.7,4,2.7,2.7,-6.8
Cork,12-May-81,0,18.4,0,9,0,7.8,3,0,985.1,10.8,0,15,0,330,0,20,8.5,0,12.925,3.6,5.5,6.2,6.2,-2.9
Cork,13-May-81,0,13.4,0,8,0,7.7,2,0,985.2,7.9,0,13,0,310,0,19,0.5,0,12.2,2.2,3.2,8.3,8.3,-0.5
Cork,14-May-81,0,12.4,0,4.6,0,2.3,0,9.1,984.7,15.8,0,29,0,140,0,46,10.9,0,11.475,2.5,4.5,1.5,1.5,-7.1
Cork,15-May-81,0,12.6,0,5.8,0,5.6,0,18.7,982.5,14.6,0,30,0,130,0,43,9.4,0,11.05,2.3,4,0,-10,-10
Cork,16-May-81,0,10.7,0,5.1,0,1,0,9.8,977.9,12.2,0,20,0,130,0,30,3.2,0,10.875,1.6,2.9,0,-8.2,-10
Cork,17-May-81,0,13,0,6.8,0,6.5,0,4.1,978.8,12.6,0,22,0,210,0,34,7.7,0,11.225,2.5,4.1,0,-1.6,-10
Cork,18-May-81,0,11.3,0,6.9,0,4.6,0,21.3,983.2,9.2,0,20,0,300,0,29,1.4,0,10.85,1.3,2.2,0,-10,-10
Cork,19-May-81,0,12.4,0,6.9,0,4.2,0,4.8,990.3,11.7,0,20,0,150,0,29,2.4,0,11.075,1.5,2.8,0,-3.3,-10
Cork,20-May-81,0,14.4,0,9.9,0,10.4,0,11.9,987.8,13.8,0,22,0,150,0,30,4.9,0,11.975,2,3.3,0,-9.9,-10
Cork,21-May-81,0,11.8,0,8.8,0,8.5,0,9.2,984.9,17.5,0,25,0,160,0,36,0.3,0,11.525,1.2,2.3,0,-8,-10
Cork,22-May-81,0,13.4,0,8.6,0,7.2,0,13,985.9,12.6,0,21,0,180,0,30,5.7,0,11.95,2.1,3.6,0,-10,-10
Cork,23-May-81,0,12.2,0,7.6,0,8.2,0,2.1,981.8,18.8,0,25,0,230,0,42,1.1,0,11.65,1.5,2.7,0,-0.6,-10
Cork,24-May-81,0,12.7,0,6.2,0,4.7,0,9.1,981.7,10.1,0,17,0,200,0,36,10.6,0,11.375,2.7,4.4,0,-6.4,-10
Cork,25-May-81,0,12.7,0,3.7,1,-1,0,10.3,980,4.3,0,14,0,170,0,18,2.4,0,11.1,1.9,2.7,0,-8.4,-10
Cork,26-May-81,0,14.4,0,7.6,0,6.3,0,1.5,983.4,8.9,0,16,0,330,0,24,5.1,0,11.775,2.6,3.9,1.1,1.1,-8.4
Cork,27-May-81,0,12.3,0,8.7,0,8.1,0,0.9,986.1,9.3,0,15,0,280,0,24,0.2,0,11.575,1.1,1.6,1.3,1.3,-7.8
Cork,28-May-81,0,13.5,0,5.9,1,-0.4,0,0.4,986.5,6.7,0,12,0,120,0,19,5.6,0,11.95,2.3,3.6,3.2,3.2,-5.4
Cork,29-May-81,0,16.8,0,9.9,0,10,0,0.9,989.9,9.2,0,15,0,220,0,21,9.5,0,13.25,4,6.1,6.2,6.2,-2.1
Cork,30-May-81,0,13,0,9.6,0,5.5,0,30.5,989.5,11.4,0,19,0,140,0,26,0,0,12.725,0.9,1.5,0,-10,-10
Cork,31-May-81,0,14.4,0,10.1,0,11,0,1.3,990.2,10.2,0,15,0,170,0,20,6.6,0,13.375,2.6,4.1,1.3,1.3,-8.2
Cork,01-Jun-81,0,13.3,0,10.9,0,10.1,0,4,991.2,12.9,0,20,0,90,0,29,0.2,0,12.9,1.3,2.2,0,-1.4,-10
Cork,02-Jun-81,0,13.5,0,10.4,0,10.6,0,7.5,986,18.5,0,28,0,180,0,41,1.4,0,12.7,1.7,3.1,0,-5.8,-10
Cork,03-Jun-81,0,13.4,0,9.5,0,8.9,0,2.9,990.1,17.5,0,24,0,220,0,33,3.8,0,12.675,2.2,4,0,-0.7,-10
Cork,04-Jun-81,0,15.2,0,8.2,0,7.6,0,6.5,988.2,15.1,0,25,0,180,0,39,4.9,0,12.625,2.3,4,0,-4.2,-10
Cork,05-Jun-81,0,14.4,0,8,0,4,0,5,990,13,0,23,0,200,0,30,6.2,0,12.75,2.1,3.5,0,-2.9,-10
Cork,06-Jun-81,0,14.7,0,8.8,0,7.7,0,2.2,988.5,16.8,0,28,0,220,0,39,10,0,12.65,2.9,5.1,0.7,0.7,-8.8
Cork,07-Jun-81,0,13.1,0,7.8,0,5.6,0,15.6,984.8,11.8,0,26,0,120,0,38,0,0,12.1,0.7,1.4,0,-10,-10
Cork,08-Jun-81,0,13.9,0,9,0,9,0,5.3,976.2,16,0,29,0,200,0,42,6.4,0,12.825,1.8,3.4,0,-3.5,-10
Cork,09-Jun-81,0,14.7,0,7.8,0,7,0,0.4,986.2,11.4,0,18,0,270,0,29,5.4,0,12.55,2.8,4.4,2.4,2.4,-7.1
Cork,10-Jun-81,0,12.8,0,6,0,3.5,0,9.9,991.8,10.6,0,18,0,130,0,28,3.1,0,12.05,1.2,2.2,0,-6.3,-10
Cork,11-Jun-81,0,15.1,0,11.9,0,10.2,0,4,993,10.1,0,16,0,230,0,24,0.8,0,12.975,1.4,2.2,0,-2.6,-10
Cork,12-Jun-81,0,14.9,0,10.1,0,9.6,0,0.1,1002.5,9.6,0,18,0,190,0,23,0.3,0,13.525,1.7,2.6,1.6,1.6,-7.9
Cork,13-Jun-81,0,14.4,0,12.2,0,11.5,0,1.2,1004.2,14.3,0,22,0,210,0,30,0,0,13.55,0.6,1,0.9,0.9,-8.2
Cork,14-Jun-81,0,14,0,11.8,0,11.7,0,9.3,1002.3,9.3,0,16,0,230,0,23,0.1,0,13.625,0.5,0.9,0,-7.9,-10
Cork,15-Jun-81,0,15.7,0,8.3,0,8.3,2,0,1003.8,11,0,19,0,300,0,28,7.5,0,13.525,3,4.9,3,3,-6.5
Cork,16-Jun-81,0,16.2,0,8.3,0,6,3,0,1008,13,0,24,0,330,0,32,8.2,0,12.65,4.2,6.8,7.1,7.1,-1.9
Cork,17-Jun-81,0,15.8,0,9.3,0,8.3,0,0,1010.2,9.9,0,17,0,340,0,24,2.2,0,13.025,2.8,4,9.7,9.7,0.9
Cork,18-Jun-81,0,16.9,0,9.2,0,7.4,0,0,1009.8,6.4,0,13,0,320,0,21,3.5,0,13.55,2.9,4.1,12.3,12.3,3.8
Cork,19-Jun-81,0,19.9,0,11.1,0,10,3,0,1006,12.4,0,18,0,330,0,28,9.9,0,14.425,3.6,5.7,15.6,15.6,7.4
Cork,20-Jun-81,0,20.1,0,11.4,0,10,3,0,1007.6,10.1,0,18,0,330,0,23,9.1,0,15.225,3.6,5.3,18.6,18.6,11
Cork,21-Jun-81,0,20.1,0,9.7,0,5,3,0,1010.1,3.5,0,8,0,330,0,12,12.2,0,16,3.8,5.1,21.8,21.8,14.8
Cork,22-Jun-81,0,22.9,0,11,0,10,3,0,1009.9,8.9,0,15,0,330,0,20,14.5,0,16.675,5,7.3,25.8,25.8,19.5
Cork,23-Jun-81,0,19.4,0,10.2,0,9,3,0,1006.9,9,0,14,0,340,0,21,3.6,0,16.475,3.7,5.5,28.6,28.6,22.9
Cork,24-Jun-81,0,16.3,0,11.3,0,11.3,0,0,1004.7,11.7,0,18,0,340,0,26,1.4,0,15.5,2.4,3.5,30.4,30.4,25
Cork,25-Jun-81,0,14.5,0,8.7,0,7,0,0.2,1003.5,10.6,0,16,0,350,0,23,1,0,14.4,2.1,3.3,31.8,31.8,26.6
Cork,26-Jun-81,0,15.6,0,6.6,0,4.5,3,0,1001.2,6.1,0,12,0,360,0,17,6.1,0,14.2,2.5,3.6,33.6,33.6,28.7
Cork,27-Jun-81,0,14.6,0,6.5,0,3,3,0,1001.3,6.5,0,11,0,350,0,16,4.1,0,13.575,2.7,3.9,35.5,35.5,31
Cork,28-Jun-81,0,16.3,0,7,0,4.5,0,0,1003.3,6.9,0,12,0,320,0,17,4.6,0,14.15,3.2,4.6,37.7,37.7,33.5
Cork,29-Jun-81,0,18.1,0,9.2,0,7.2,2,0,1006.2,8.5,0,15,0,320,0,20,1,0,14.25,2.6,3.6,39.4,39.4,35.5
Cork,30-Jun-81,0,18.7,0,9.5,0,6.6,2,0,1002.2,10,0,19,0,320,0,26,10.2,0,14.825,3.7,5.8,41.8,41.8,38.3
Cork,01-Jul-81,0,16.6,0,9.2,0,8.5,2,0,993.8,10.9,0,21,0,280,0,29,10.4,0,14.95,3.8,6,44.1,44.1,41
Cork,02-Jul-81,0,13.8,0,8.6,0,6,0,13.8,986,7.6,0,15,0,230,0,23,6,0,14.125,2.8,4.2,32,32,29.1
Cork,03-Jul-81,0,16.5,0,8.9,0,6.2,3,0,988,7.9,0,16,0,240,0,22,6.4,0,14.2,3.5,5.2,34.4,34.4,31.9
Cork,04-Jul-81,0,16.5,0,11.6,0,9.7,0,2.4,994,10.3,0,22,0,190,0,29,3.3,0,14.8,2.2,3.2,33.5,33.5,31.2
Cork,05-Jul-81,0,17.3,0,11.9,0,11.9,0,3.1,990.3,15.5,0,24,0,200,0,34,3.6,0,14.8,2.7,4.4,32.3,32.3,30.2
Cork,06-Jul-81,0,18.4,0,12.4,0,11.1,2,0,994.2,15.1,0,22,0,230,0,30,5.2,0,14.975,2.9,4.8,34.4,34.4,32.6
Cork,07-Jul-81,0,17.3,0,13.4,0,13,0,1.2,995.7,15.8,0,23,0,190,0,33,1.4,0,15.4,1.9,3.1,34.5,34.5,32.8
Cork,08-Jul-81,0,19,0,11.3,0,13.5,0,4.9,995.4,8.2,0,16,0,180,0,23,7,0,16,2.8,4,31.5,31.5,30.1
Cork,09-Jul-81,0,17.9,0,9.1,0,7,3,0,999,7.6,0,13,0,310,0,19,7.4,0,15.4,3.3,4.7,33.8,33.8,32.7
Cork,10-Jul-81,0,17.4,0,8.6,0,3.4,0,0.9,997.2,9.7,0,19,0,180,0,27,0.4,0,14.65,1.4,2,33.9,33.9,32.8
Cork,11-Jul-81,0,18.7,0,11.9,0,10.4,2,0,996.8,8.3,0,17,0,310,0,30,0.5,0,15.125,2.2,3,35.4,35.4,34.5
Cork,12-Jul-81,0,18.8,0,12.2,0,12,0,1.3,999.5,7,0,13,0,310,0,21,2.6,0,15.8,2.5,3.5,35.8,35.8,35.2
Cork,13-Jul-81,0,18.4,0,12.7,0,12.1,0,1,1001.8,9.9,0,19,0,320,0,30,8.4,0,16.025,3.8,5.9,37.4,37.4,37
Cork,14-Jul-81,0,20.5,0,11.9,0,10.3,0,0.3,1004,6.1,0,13,0,290,0,20,1.5,0,15.85,1.8,2.3,38.3,38.3,38
Cork,15-Jul-81,0,19.4,0,13.2,0,11.4,2,0,1002.1,5.9,0,10,0,300,0,15,2.3,0,16.6,2.8,3.8,40.1,40.1,40
Cork,16-Jul-81,0,17.4,0,10.4,0,11.2,0,0.5,998,12.4,0,21,0,310,0,34,7.2,0,15.725,3.2,5.1,41.6,41.6,41.7
Cork,17-Jul-81,0,15.8,0,9.5,0,7.7,0,1.4,999.7,12.3,0,21,0,320,0,34,8.5,0,14.8,3.2,5.1,42.2,42.2,42.5
Cork,18-Jul-81,0,16.3,0,9.4,0,7,0,0.2,1004,9,0,16,0,330,0,26,2.8,0,14.625,2.1,3.1,43.3,43.3,43.7
Cork,19-Jul-81,0,23.1,0,13.2,0,12.5,3,0,1004.2,11.3,0,21,0,290,0,32,5.2,0,16.1,2.9,4,45,45,45.6
Cork,20-Jul-81,0,19.6,0,13.5,0,11.7,2,0,1002.6,10.7,0,18,0,250,0,25,2.1,0,16.15,2.2,3.2,46.3,46.3,47.1
Cork,21-Jul-81,0,19.4,0,11.5,0,10,0,0.3,995.3,9.4,0,17,0,270,0,26,6.7,0,16.35,2.4,3.4,47.4,47.4,48.3
Cork,22-Jul-81,0,17.1,0,10.2,0,8.3,0,3.2,990.8,14.9,0,25,0,330,0,36,6.2,0,15.25,3,4.8,45.9,45.9,46.9
Cork,23-Jul-81,0,16.6,0,9.9,0,8.5,0,0.2,995,15,0,20,0,340,0,33,6.8,0,14.3,3,4.8,47.5,47.5,48.6
Cork,24-Jul-81,0,16.8,0,9.2,0,7.5,0,0,1001.1,9.7,0,16,0,350,0,22,5.3,0,14.675,3.4,5,49.4,49.4,50.7
Cork,25-Jul-81,0,17.2,0,10.2,0,6.5,0,0.4,1003.1,6.7,0,13,0,220,0,17,0.2,0,14.725,1.2,1.6,49.7,49.7,51
Cork,26-Jul-81,0,22.9,0,13,0,12.2,0,0,1007.8,9.8,0,17,0,320,0,22,8.8,0,17.075,4.2,6.2,51.9,51.9,53.5
Cork,27-Jul-81,0,22.8,0,13.1,0,10.3,3,0,1009.5,5.2,0,9,0,200,0,13,10.4,0,18.15,4.3,5.9,54.2,54.2,55.9
Cork,28-Jul-81,0,19.1,0,12.5,0,10.4,0,1.1,1004.8,5.5,0,11,0,330,0,16,1.3,0,17.075,1.7,2.2,54,54,55.7
Cork,29-Jul-81,0,19.5,0,10.7,0,8.7,3,0,1004,5.5,0,12,0,340,0,16,8.5,0,16.8,3.1,4.3,55.6,55.6,57.4
Cork,30-Jul-81,0,20.8,0,9.2,0,5.5,3,0,1002.6,5.1,0,11,0,120,0,20,13.5,0,17.7,3.8,5.3,57.5,57.5,59.4
Cork,31-Jul-81,0,20.9,0,11.5,0,9.7,3,0,997.8,7.3,0,14,0,360,0,20,4.8,0,17.7,2.9,3.9,58.8,58.8,60.9
Cork,01-Aug-81,0,20.3,0,7.7,0,5.5,3,0,999.2,7.4,0,14,0,360,0,20,13.7,0,17.35,3.9,5.5,60.6,60.6,62.8
Cork,02-Aug-81,0,19.3,0,9.2,0,4.2,3,0,1002.5,7.8,0,16,0,190,0,22,8.5,0,17.025,3.4,5,62.2,62.2,64.4
Cork,03-Aug-81,0,18.9,0,13.3,0,10,0,1.9,1004.8,11.1,0,19,0,190,0,25,0.6,0,16.475,1.6,2.3,61,61,63.2
Cork,04-Aug-81,0,22,0,10.6,0,8.5,3,0,1006.5,5.3,0,9,0,260,0,17,12.6,0,17.675,3.8,5.3,62.7,62.7,65
Cork,05-Aug-81,0,20.8,0,11.3,0,7.8,3,0,1004.3,5.6,0,13,0,330,0,20,3.8,0,17.325,2.5,3.5,63.8,63.8,66.2
Cork,06-Aug-81,0,18.4,0,12.2,0,11.5,3,0,1002.5,9.2,0,13,0,330,0,20,0.1,0,16.375,1.9,2.5,64.6,64.6,67
Cork,07-Aug-81,0,20,0,9.9,0,5.2,3,0,1002.8,5.8,0,12,0,330,0,15,7.9,0,16.725,2.9,4.1,65.8,65.8,68.3
Cork,08-Aug-81,0,17.3,0,9.4,0,3.9,0,1.9,1001.5,8.5,0,17,0,330,0,26,3.3,0,16.3,1.9,2.8,64.6,64.6,67.1
Cork,09-Aug-81,0,17.5,0,8.5,0,5.4,0,0,1005.1,6.3,0,13,0,330,0,18,1.1,0,14.95,2.3,3.1,65.6,65.6,68.1
Cork,10-Aug-81,0,18.3,0,8.7,0,2.3,3,0,1004.8,8.3,0,14,0,210,0,21,7,0,15.85,2.7,3.9,66.7,66.7,69.3
Cork,11-Aug-81,0,20.2,0,12.8,0,13.5,0,1,1001.8,10.2,0,13,0,210,0,18,5.4,0,17.225,2.7,4,66.8,66.8,69.4
Cork,12-Aug-81,0,17.3,0,13.7,0,10.6,0,4.8,998.8,12.5,0,17,0,200,0,24,0,0,16.375,1.4,1.9,62.5,62.5,65.1
Cork,13-Aug-81,0,18,0,15,0,14.6,0,7.9,997.8,10.9,0,17,0,210,0,23,0,0,16.525,1,1.6,55,55,57.7
Cork,14-Aug-81,0,19.3,0,14.2,0,14.4,0,0.3,1000.6,4.1,0,8,0,360,0,10,0,0,17.3,1.8,2.4,55.6,55.6,58.3
Cork,15-Aug-81,0,19.6,0,11.3,0,13,3,0,1003.2,8.8,0,14,0,320,0,20,8.9,0,17.3,2.7,4,56.9,56.9,59.7
Cork,16-Aug-81,0,20.5,0,10.4,0,7,3,0,1007,5.4,0,11,0,180,0,14,6.6,0,16.725,2.9,4,58.4,58.4,61.2
Cork,17-Aug-81,0,19.8,0,10.7,0,5.3,2,0,1007.6,5.5,0,10,0,280,0,16,1.9,0,16.7,1.9,2.5,59.2,59.2,62.1
Cork,18-Aug-81,0,21.2,0,12.8,0,11.2,2,0,1004.2,8.1,0,17,0,320,0,26,7.2,0,17.075,3.2,4.5,60.7,60.7,63.6
Cork,19-Aug-81,0,19.4,0,12.5,0,11,2,0,998.4,11.6,0,18,0,270,0,28,4.4,0,16.85,2.6,3.7,61.9,61.9,64.8
Cork,20-Aug-81,0,19.7,0,11.1,0,12.9,0,0.2,996.6,12.1,0,19,0,290,0,35,9.1,0,17,3.1,4.8,63,63,66
Cork,21-Aug-81,0,21.2,0,12.6,0,8.8,0,0,1000.3,11.7,0,18,0,310,0,30,4.6,0,16.65,2.3,3,64,64,67
Cork,22-Aug-81,0,20.5,0,12.5,0,13.9,2,0,1002.8,10.3,0,16,0,320,0,23,7.3,0,17.45,3.1,4.6,65.3,65.3,68.3
Cork,23-Aug-81,0,20.5,0,12,0,8.5,3,0,1007.2,5.8,0,12,0,230,0,16,4,0,17.15,2.6,3.5,66.3,66.3,69.4
Cork,24-Aug-81,0,22.2,0,13.8,0,11.7,2,0,1010.2,5,0,8,0,320,0,12,3.5,0,17.9,2.2,2.9,67.2,67.2,70.3
Cork,25-Aug-81,0,24.3,0,12.5,0,7.5,3,0,1011.2,5.2,0,10,0,220,0,18,10.8,0,18.525,4,5.4,68.8,68.8,71.9
Cork,26-Aug-81,0,21.1,0,12.5,0,12.4,3,0,1011.7,4.9,0,9,0,130,0,13,9.3,0,19.075,2.7,3.7,69.8,69.8,72.9
Cork,27-Aug-81,0,19.6,0,12.3,0,6.2,3,0,1006.3,8,0,13,0,140,0,17,4.6,0,18.2,1.7,2.5,70.4,70.4,73.6
Cork,28-Aug-81,0,19.3,0,16,0,14.6,0,0.7,998.5,7.4,0,12,0,170,0,15,0,0,17.775,1.4,1.9,70.2,70.2,73.4
Cork,29-Aug-81,0,21.7,0,13.7,0,8.9,2,0,994.7,4.6,0,11,0,110,0,14,3,0,18.25,1.8,2.3,70.9,70.9,74.1
Cork,30-Aug-81,0,21.4,0,14.1,0,12.8,3,0,996.7,11.7,0,18,0,90,0,26,6.3,0,18.3,2.4,3.5,71.7,71.7,74.9
Cork,31-Aug-81,0,18.9,0,14.5,0,13.5,3,0,998.6,11.4,0,18,0,100,0,24,2.7,0,17.55,2,2.8,72.4,72.4,75.6
Cork,01-Sep-81,0,19.2,0,14.6,0,12.6,3,0,1000.2,11,0,16,0,130,0,23,0.4,0,17.25,1.8,2.5,73,73,76.2
Cork,02-Sep-81,0,20.6,0,15.4,0,13.9,0,5.6,1003.7,9.6,0,15,0,160,0,21,2.3,0,17.525,1.8,2.6,68,68,71.2
Cork,03-Sep-81,0,19.8,0,16.1,0,15.5,0,2.8,1007.4,11.8,0,18,0,170,0,24,1,0,17.625,1.5,2.3,65.8,65.8,69
Cork,04-Sep-81,0,19.2,0,15.1,0,16,0,2.4,1005.3,12.3,0,18,0,190,0,26,0.2,0,17.325,1.1,1.5,63.8,63.8,67.1
Cork,05-Sep-81,0,21.4,0,13.7,0,12.6,3,0,1004.4,5.5,0,9,0,200,0,15,6.4,0,17.525,2.2,2.9,64.7,64.7,68
